"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"949","RT @Greg_Palast: There's zero doubt that #Trump lost #Michigan — and not by a small margin! https://t.co/DVriNODYOw
#RecountMI #HamiltonEle…",FALSE,0,NA,2016-12-18 15:50:54,FALSE,NA,"810512673955713024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rainbow_Unic0rn",771,TRUE,FALSE,NA,NA,"Bay Area, CA","en","http://pbs.twimg.com/profile_images/799719761340829697/t8-h7OGI_normal.jpg"
"950","RT geewaxnpr: Who gets to decide what's ethical? With #Trump's Potential #ConflictsOfInterest, Congress Will Have … https://t.co/TJNY02g4P9",FALSE,0,NA,2016-12-18 15:48:05,FALSE,NA,"810511963545628672",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","W_I_US",0,FALSE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/792369134197768192/24g6Y2J5_normal.jpg"
"951","Can we - oh, I don't know- maybe stop #normalizing #Trump and his equally #psychopathic #cabinet?!  https://t.co/m66gFNW60F",FALSE,2,NA,2016-12-18 15:48:02,FALSE,NA,"810511952149553152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katieschwartz",2,FALSE,FALSE,NA,NA,"Los Angeles","en","http://pbs.twimg.com/profile_images/662835381381951488/Th95TNm2_normal.jpg"
"952","The latest provocateur! https://t.co/E8CfBAv0XN Thanks to @ShadowZero24 @katieschwartz @FaithMortimer #giveaway #trump",FALSE,1,NA,2016-12-18 15:47:46,FALSE,NA,"810511883673501700",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","TraciGregory",1,FALSE,FALSE,NA,NA,"Los Angeles","en","http://pbs.twimg.com/profile_images/459078724906778624/sQtd9PbK_normal.jpeg"
"953","RT @Greg_Palast: ""In many key states, the number of people purged by #Crosscheck was much, much larger than #Trump’s margin of victory.” —…",FALSE,0,NA,2016-12-18 15:44:47,FALSE,NA,"810511134222647296",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lee_simpson1971",1431,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2416806886/1q5zwc8jm0w8vx85nzyb_normal.jpeg"
"954","Hahahaa, talk to China after stealing the drone
Something tells me CA will be ignored by #TRUMP https://t.co/8sNGguFJ4f",FALSE,0,NA,2016-12-18 15:40:14,FALSE,NA,"810509988745580544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrawlingTroll",0,FALSE,FALSE,NA,NA,"Santa Monica, CA","en","http://pbs.twimg.com/profile_images/805522341841215490/BmzvuqPf_normal.jpg"
"955","RT @Greg_Palast: There's zero doubt that #Trump lost #Michigan — and not by a small margin! https://t.co/DVriNODYOw
#RecountMI #HamiltonEle…",FALSE,0,NA,2016-12-18 15:38:47,FALSE,NA,"810509625061679105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LandRover1015",771,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/808850690399420416/7bIcra0j_normal.jpg"
"956","@LorettaLynch Dems have to find a way to slash throats w/ still look'g classy. That's all u have left, DT owns &amp; wins w/ low ground.#Trump",FALSE,0,"LorettaLynch",2016-12-18 15:38:02,FALSE,NA,"810509435550441472","3290070855","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SDPacificBeach",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"
"957","RT @IBDeditorials: Paraphrasing Obama: #Russia tried to elect #Trump, but there's not a smidgen of proof the #IRS helped me in 2012. https:…",FALSE,0,NA,2016-12-18 15:36:16,FALSE,NA,"810508989167452161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Metalworks4",181,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/766050792696602624/8rzr5C_2_normal.jpg"
"958","@LorettaLynch It's not the time for polite rhetoric - smart people can't be outfox'd by jackasses cause they too f'n polite. Wise up.#Trump",FALSE,0,"LorettaLynch",2016-12-18 15:35:18,FALSE,NA,"810508745084125185","3290070855","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SDPacificBeach",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"
